-9.0526,323.977,0
-9.05196,323.896,1.28989
-9.05002,323.652,2.57943
-9.0468,323.246,3.86829
-9.04227,322.677,5.15612
-9.03648,321.947,6.44258
-9.0294,321.054,7.72731
-9.02103,320,9.00999
-9.01138,318.784,10.2903
-9.00045,317.409,11.5678
-8.98825,315.871,12.8423
-8.97477,314.175,14.1133
-8.96002,312.319,15.3806
-8.944,310.305,16.6439
-8.92672,308.133,17.9026
-8.9082,305.803,19.1566
-8.88842,303.317,20.4056
-8.86739,300.675,21.6491
-8.84513,297.879,22.8869
-8.82162,294.928,24.1186
-8.79689,291.824,25.3439
-8.77093,288.569,26.5626
-8.74377,285.163,27.7741
-8.71539,281.607,28.9784
-8.68581,277.903,30.1749
-8.65504,274.051,31.3635
-8.62309,270.053,32.5439
-8.58995,265.911,33.7156
-8.55566,261.625,34.8785
-8.5202,257.198,36.0322
-8.48361,252.63,37.1764
-8.44586,247.923,38.3108
-8.40698,243.078,39.4352
-8.36698,238.097,40.5492
-8.32589,232.983,41.6526
-8.28368,227.735,42.7451
-8.2404,222.357,43.8264
-8.19605,216.85,44.8963
-8.15061,211.215,45.9544
-8.10413,205.455,47.0006
-8.05661,199.57,48.0345
-8.00807,193.564,49.0559
-7.95851,187.438,50.0646
-7.90794,181.194,51.0603
-7.85639,174.834,52.0428
-7.80386,168.36,53.0117
-7.75037,161.774,53.967
-7.69593,155.078,54.9084
-7.64056,148.275,55.8356
-7.58426,141.366,56.7485
-7.52706,134.354,57.6467
-7.46898,127.24,58.5302
-7.41001,120.027,59.3987
-7.35018,112.718,60.2518
-7.28951,105.314,61.0898
-7.22801,97.8182,61.9121
-7.1657,90.2322,62.7186
-7.10258,82.5588,63.5091
-7.03868,74.8004,64.2836
-6.97402,66.9589,65.0418
-6.9086,59.0373,65.7834
-6.84245,51.0376,66.5085
-6.77558,42.9625,67.2169
-6.70803,34.8141,67.9083
-6.63978,26.595,68.5827
-6.57087,18.3079,69.2398
-6.5013,9.95513,69.8797
-6.43111,1.53947,70.5021
-6.3603,-6.9372,71.1069
-6.28891,-15.4717,71.6941
-6.21692,-24.0622,72.2634
-6.14439,-32.7053,72.8148
-6.07131,-41.3991,73.3483
-5.99769,-50.141,73.8635
-5.92358,-58.9285,74.3607
-5.84898,-67.7585,74.8396
-5.7739,-76.6288,75.3001
-5.69838,-85.5366,75.7423
-5.62243,-94.4797,76.1659
-5.54606,-103.456,76.571
-5.4693,-112.461,76.9575
-5.39215,-121.494,77.3253
-5.31465,-130.552,77.6745
-5.23681,-139.632,78.0049
-5.15864,-148.732,78.3165
-5.08018,-157.849,78.6094
-5.00143,-166.981,78.8834
-4.92242,-176.124,79.1386
-4.84316,-185.277,79.3749
-4.76368,-194.437,79.5923
-4.68399,-203.601,79.791
-4.6041,-212.768,79.9707
-4.52405,-221.933,80.1315
-4.44385,-231.095,80.2736
-4.36351,-240.252,80.3968
-4.28305,-249.401,80.5013
-4.20251,-258.539,80.587
-4.12189,-267.664,80.6539
-4.04121,-276.773,80.7022
-3.96049,-285.864,80.7318
-3.87975,-294.935,80.7428
-3.79901,-303.983,80.7352
-3.71828,-313.006,80.7092
-3.6376,-322.001,80.6647
-3.55696,-330.966,80.6019
-3.4764,-339.9,80.5208
-3.39593,-348.798,80.4215
-3.31557,-357.66,80.304
-3.23533,-366.482,80.1685
-3.15524,-375.263,80.0151
-3.0753,-383.999,79.8438
-2.99555,-392.69,79.6548
-2.916,-401.333,79.448
-2.83666,-409.925,79.2239
-2.75755,-418.465,78.9823
-2.6787,-426.949,78.7233
-2.60011,-435.378,78.4472
-2.52181,-443.746,78.154
-2.44382,-452.054,77.8438
-2.36613,-460.299,77.5169
-2.28879,-468.478,77.1732
-2.21179,-476.59,76.8132
-2.13516,-484.633,76.4366
-2.05893,-492.605,76.0439
-1.98308,-500.503,75.6352
-1.90766,-508.326,75.2105
-1.83267,-516.073,74.7699
-1.75813,-523.74,74.3139
-1.68404,-531.327,73.8424
-1.61044,-538.831,73.3557
-1.53734,-546.25,72.8539
-1.46474,-553.584,72.3372
-1.39267,-560.829,71.8058
-1.32114,-567.985,71.2598
-1.25015,-575.05,70.6995
-1.17974,-582.021,70.125
-1.10991,-588.898,69.5365
-1.04067,-595.679,68.9343
-0.972043,-602.361,68.3185
-0.904038,-608.944,67.6894
-0.83667,-615.426,67.0472
-0.769947,-621.805,66.3918
-0.70389,-628.081,65.7238
-0.638505,-634.252,65.0433
-0.573807,-640.315,64.3505
-0.509807,-646.269,63.6455
-0.446519,-652.115,62.9287
-0.383954,-657.849,62.2002
-0.322124,-663.471,61.4603
-0.261038,-668.98,60.7092
-0.20071,-674.37,59.9472
-0.141146,-679.651,59.1743
-0.0823649,-684.811,58.3911
-0.0243669,-689.852,57.5975
0.0328301,-694.772,56.7939
0.0892151,-699.574,55.9805
0.144787,-704.253,55.1576
0.19953,-708.811,54.3254
0.253434,-713.242,53.4841
0.306492,-717.549,52.634
0.358698,-721.73,51.7754
0.410039,-725.784,50.9085
0.460513,-729.712,50.0335
0.510105,-733.511,49.1507
0.558813,-737.18,48.2604
0.606624,-740.715,47.3628
0.653535,-744.123,46.4582
0.699538,-747.4,45.5468
0.744627,-750.543,44.6289
0.788795,-753.553,43.7048
0.832036,-756.429,42.7747
0.874342,-759.169,41.8389
0.915712,-761.775,40.8976
0.956135,-764.244,39.9512
0.995611,-766.579,38.9998
1.03413,-768.775,38.0439
1.0717,-770.833,37.0836
1.1083,-772.757,36.1191
1.14393,-774.538,35.1508
1.1786,-776.183,34.179
1.21229,-777.69,33.2038
1.24501,-779.056,32.2257
1.27674,-780.281,31.2448
1.30749,-781.37,30.2615
1.33726,-782.317,29.2759
1.36605,-783.124,28.2885
1.39384,-783.79,27.2994
1.42064,-784.316,26.3089
1.44646,-784.699,25.3174
1.47128,-784.944,24.3251
1.49511,-785.047,23.3321
1.51794,-785.012,22.339
1.53979,-784.831,21.3459
1.56063,-784.513,20.353
1.58049,-784.055,19.3607
1.59936,-783.453,18.3692
1.61723,-782.717,17.3788
1.63411,-781.835,16.3898
1.65001,-780.816,15.4025
1.66492,-779.656,14.417
1.67884,-778.356,13.4338
1.69179,-776.919,12.4531
1.70375,-775.345,11.4752
1.71474,-773.631,10.5003
1.72475,-771.776,9.52861
1.7338,-769.788,8.56049
1.74188,-767.661,7.59625
1.74899,-765.401,6.63608
1.75515,-763.004,5.68027
1.76036,-760.473,4.72905
1.76461,-757.804,3.78279
1.76792,-755.005,2.8416
1.7703,-752.074,1.90585
1.77174,-749.009,0.97582
1.77225,-745.81,0.0517267
1.77184,-742.486,-0.866233
1.77052,-739.028,-1.77768
1.76829,-735.443,-2.68247
1.76516,-731.731,-3.58031
1.76113,-727.893,-4.47093
1.75622,-723.928,-5.35411
1.75042,-719.84,-6.22955
1.74376,-715.627,-7.09717
1.73623,-711.293,-7.95647
1.72785,-706.836,-8.80733
1.71862,-702.261,-9.64957
1.70856,-697.567,-10.4829
1.69766,-692.755,-11.3071
1.68594,-687.828,-12.1219
1.67342,-682.785,-12.9271
1.66009,-677.63,-13.7224
1.64598,-672.363,-14.5078
1.63108,-666.985,-15.2828
1.61541,-661.499,-16.0474
1.59899,-655.905,-16.8012
1.58182,-650.206,-17.5441
1.5639,-644.402,-18.2759
1.54527,-638.497,-18.9963
1.52592,-632.491,-19.7052
1.50586,-626.385,-20.4024
1.48512,-620.182,-21.0875
1.46369,-613.885,-21.7606
1.4416,-607.493,-22.4213
1.41885,-601.01,-23.0696
1.39546,-594.438,-23.7051
1.37144,-587.777,-24.3278
1.34681,-581.031,-24.9373
1.32157,-574.201,-25.5336
1.29575,-567.289,-26.1165
1.26935,-560.297,-26.6859
1.24238,-553.228,-27.2416
1.21487,-546.084,-27.7833
1.18682,-538.866,-28.311
1.15825,-531.578,-28.8246
1.12917,-524.221,-29.3238
1.09961,-516.798,-29.8085
1.06956,-509.31,-30.2787
1.03906,-501.76,-30.734
1.0081,-494.151,-31.1746
0.976709,-486.486,-31.6001
0.944903,-478.765,-32.0105
0.912695,-470.993,-32.4058
0.880099,-463.17,-32.7857
0.847127,-455.3,-33.1502
0.813803,-447.387,-33.4992
0.780136,-439.431,-33.8325
0.746143,-431.435,-34.1502
0.71184,-423.403,-34.4521
0.677245,-415.336,-34.738
0.642371,-407.237,-35.0081
0.607234,-399.11,-35.2621
0.571852,-390.956,-35.5
0.53624,-382.779,-35.722
0.500414,-374.581,-35.9277
0.464389,-366.365,-36.1171
0.428185,-358.133,-36.2903
0.391817,-349.889,-36.4472
0.355292,-341.635,-36.5878
0.318641,-333.374,-36.7121
0.28188,-325.109,-36.82
0.245011,-316.842,-36.9114
0.208062,-308.577,-36.9866
0.171039,-300.316,-37.0454
0.133974,-292.062,-37.0877
0.0968713,-283.818,-37.1137
0.059748,-275.588,-37.1233
0.022632,-267.372,-37.1167
-0.0144773,-259.175,-37.0937
-0.0515487,-251,-37.0544
-0.0885827,-242.848,-36.999
-0.125547,-234.724,-36.9273
-0.162429,-226.63,-36.8396
-0.199217,-218.568,-36.7357
-0.235895,-210.542,-36.6159
-0.272444,-202.554,-36.4801
-0.308852,-194.608,-36.3284
-0.345101,-186.706,-36.161
-0.381166,-178.851,-35.9779
-0.417046,-171.045,-35.7792
-0.452721,-163.292,-35.5649
-0.488174,-155.594,-35.3354
-0.523383,-147.954,-35.0905
-0.558346,-140.375,-34.8304
-0.59304,-132.859,-34.5553
-0.627455,-125.41,-34.2652
-0.661567,-118.029,-33.9604
-0.695373,-110.719,-33.641
-0.728841,-103.484,-33.307
-0.761977,-96.3256,-32.9587
-0.794755,-89.2463,-32.5961
-0.827168,-82.2486,-32.2195
-0.859191,-75.3354,-31.8291
-0.890816,-68.5087,-31.4249
-0.922033,-61.7713,-31.0073
-0.952828,-55.1256,-30.5763
-0.983187,-48.5739,-30.1321
-1.01308,-42.1185,-29.675
-1.04253,-35.7619,-29.2052
-1.07149,-29.5062,-28.7227
-1.09997,-23.3538,-28.2279
-1.12794,-17.3066,-27.7209
-1.15541,-11.3666,-27.202
-1.18235,-5.53667,-26.6714
-1.20875,0.182333,-26.1293
-1.2346,5.78733,-25.5759
-1.25989,11.2762,-25.0115
-1.28463,16.6485,-24.4364
-1.30877,21.9007,-23.8507
-1.33232,27.0321,-23.2547
-1.35528,32.0403,-22.6486
-1.37761,36.9241,-22.0328
-1.39933,41.6818,-21.4074
-1.42043,46.3111,-20.7728
-1.44087,50.8111,-20.1291
-1.46069,55.1805,-19.4767
-1.47984,59.417,-18.8158
-1.49831,63.5204,-18.1467
-1.51612,67.488,-17.4697
-1.53325,71.3199,-16.785
-1.54969,75.0138,-16.093
-1.56544,78.5692,-15.3939
-1.58047,81.9849,-14.688
-1.5948,85.2601,-13.9756
-1.60842,88.3934,-13.257
-1.62131,91.3839,-12.5324
-1.63348,94.2312,-11.8023
-1.64492,96.9342,-11.0668
-1.65561,99.4925,-10.3264
-1.66557,101.905,-9.58118
-1.67477,104.172,-8.83152
-1.68323,106.291,-8.07776
-1.69094,108.264,-7.32015
-1.69787,110.09,-6.55907
-1.70405,111.768,-5.79476
-1.70946,113.297,-5.02755
-1.7141,114.679,-4.25778
-1.71797,115.912,-3.48568
-1.72108,116.996,-2.71161
-1.7234,117.933,-1.93589
-1.72495,118.721,-1.15878
-1.72572,119.361,-0.380647
-1.7257,119.853,0.398201
-1.72491,120.197,1.17754
-1.72335,120.394,1.95704
-1.721,120.444,2.73635
-1.71788,120.347,3.51519
-1.71397,120.104,4.29324
-1.70929,119.716,5.07025
-1.70383,119.182,5.84583
-1.6976,118.506,6.6198
-1.69059,117.685,7.39178
-1.68282,116.722,8.16144
-1.67427,115.617,8.92858
-1.66496,114.372,9.69283
-1.65489,112.986,10.4539
-1.64406,111.462,11.2115
-1.63247,109.801,11.9656
-1.62012,108.003,12.7154
-1.60704,106.07,13.4611
-1.5932,104.003,14.2022
-1.57863,101.803,14.9385
-1.56333,99.4717,15.6696
-1.54729,97.0109,16.3955
-1.53054,94.4218,17.1156
-1.51307,91.7054,17.8298
-1.49488,88.8641,18.5378
-1.47599,85.8986,19.2394
-1.45641,82.8115,19.9344
-1.43613,79.6037,20.6223
-1.41516,76.2777,21.3032
-1.39352,72.8349,21.9766
-1.37121,69.2767,22.6424
-1.34824,65.6055,23.3003
-1.32462,61.8235,23.95
-1.30034,57.9314,24.5914
-1.27544,53.9327,25.2243
-1.2499,49.8283,25.8484
-1.22374,45.6207,26.4634
-1.19697,41.3119,27.0693
-1.16961,36.9042,27.6658
-1.14164,32.3994,28.2526
-1.1131,27.7999,28.8297
-1.08399,23.1077,29.3967
-1.05432,18.3254,29.9536
-1.02408,13.4546,30.5001
-0.993317,8.49817,31.0361
-0.962011,3.45814,31.5615
-0.930199,-1.66324,32.0759
-0.897865,-6.86335,32.5792
-0.865039,-12.1401,33.0715
-0.831727,-17.4912,33.5523
-0.797944,-22.914,34.0217
-0.763692,-28.4063,34.4794
-0.728988,-33.9657,34.9254
-0.693843,-39.5897,35.3595
-0.658272,-45.2757,35.7816
-0.622281,-51.0216,36.1915
-0.585891,-56.8249,36.5892
-0.54911,-62.6827,36.9745
-0.511947,-68.593,37.3475
-0.474418,-74.5533,37.7077
-0.436537,-80.561,38.0554
-0.398315,-86.6137,38.3903
-0.359763,-92.7088,38.7123
-0.320893,-98.8436,39.0213
-0.281725,-105.016,39.3174
-0.242259,-111.224,39.6006
-0.20252,-117.464,39.8706
-0.162524,-123.734,40.1274
-0.122279,-130.032,40.371
-0.0817838,-136.355,40.6012
-0.0410779,-142.7,40.8182
-0.0001572,-149.066,41.0218
0.0409587,-155.45,41.212
0.0822647,-161.849,41.3888
0.123734,-168.261,41.5521
0.165358,-174.684,41.7019
0.207131,-181.115,41.8384
0.249037,-187.551,41.9614
0.291051,-193.991,42.0708
0.33317,-200.432,42.1668
0.375382,-206.871,42.2493
0.417667,-213.307,42.3184
0.460017,-219.737,42.3741
0.502409,-226.159,42.4163
0.544842,-232.57,42.4451
