-61.6468,2139.46,0
-61.6424,2139.02,8.46823
-61.6297,2137.72,16.9347
-61.6085,2135.54,25.3977
-61.5789,2132.5,33.8555
-61.5409,2128.59,42.3063
-61.4944,2123.81,50.7487
-61.4395,2118.16,59.1801
-61.376,2111.65,67.5997
-61.3043,2104.28,76.0055
-61.224,2096.04,84.3956
-61.1355,2086.94,92.7684
-61.0385,2076.98,101.122
-60.9332,2066.17,109.455
-60.8196,2054.5,117.765
-60.6977,2041.98,126.052
-60.5676,2028.61,134.312
-60.4289,2014.39,142.545
-60.2824,1999.33,150.748
-60.1276,1983.42,158.921
-59.9645,1966.68,167.06
-59.7935,1949.11,175.166
-59.6143,1930.7,183.235
-59.4271,1911.47,191.267
-59.2317,1891.41,199.26
-59.0285,1870.54,207.212
-58.8173,1848.85,215.121
-58.5983,1826.35,222.986
-58.3713,1803.04,230.805
-58.1367,1778.94,238.577
-57.8943,1754.04,246.299
-57.6441,1728.34,253.971
-57.3863,1701.87,261.591
-57.1209,1674.61,269.158
-56.8481,1646.58,276.669
-56.5677,1617.78,284.123
-56.2799,1588.22,291.518
-55.9847,1557.9,298.854
-55.6821,1526.83,306.129
-55.3724,1495.02,313.34
-55.0555,1462.46,320.487
-54.7313,1429.18,327.569
-54.4003,1395.18,334.583
-54.0623,1360.46,341.528
-53.7173,1325.03,348.403
-53.3655,1288.89,355.207
-53.0069,1252.06,361.938
-52.6416,1214.55,368.594
-52.2697,1176.35,375.175
-51.8915,1137.48,381.678
-51.5065,1097.95,388.103
-51.1151,1057.77,394.448
-50.7176,1016.93,400.713
-50.3137,975.457,406.895
-49.9039,933.352,412.993
-49.4877,890.625,419.007
-49.0657,847.288,424.935
-48.638,803.343,430.776
-48.2041,758.805,436.528
-47.7649,713.68,442.189
-47.3199,667.977,447.76
-46.8693,621.709,453.24
-46.4135,574.881,458.627
-45.9521,527.507,463.919
-45.4856,479.594,469.116
-45.014,431.152,474.216
-44.5372,382.191,479.219
-44.0556,332.721,484.124
-43.5691,282.753,488.928
-43.0777,232.297,493.633
-42.5817,181.362,498.237
-42.0813,129.961,502.737
-41.5764,78.103,507.136
-41.0672,25.7988,511.429
-40.5535,-26.9408,515.619
-40.0358,-80.105,519.7
-39.5142,-133.683,523.676
-38.9886,-187.663,527.545
-38.4591,-242.035,531.304
-37.926,-296.788,534.956
-37.3893,-351.909,538.495
-36.849,-407.388,541.925
-36.3055,-463.213,545.245
-35.7586,-519.373,548.453
-35.2086,-575.857,551.548
-34.6555,-632.652,554.529
-34.0995,-689.747,557.395
-33.5408,-747.132,560.149
-32.9793,-804.792,562.785
-32.4153,-862.717,565.309
-31.8487,-920.896,567.713
-31.2799,-979.313,570.004
-30.7088,-1037.96,572.176
-30.1355,-1096.83,574.231
-29.5603,-1155.89,576.168
-28.9832,-1215.16,577.987
-28.4044,-1274.6,579.687
-27.8239,-1334.21,581.268
-27.2419,-1393.97,582.728
-26.6585,-1453.88,584.069
-26.0738,-1513.92,585.292
-25.4879,-1574.08,586.393
-24.9011,-1634.35,587.375
-24.3133,-1694.71,588.235
-23.7246,-1755.15,588.975
-23.1353,-1815.66,589.595
-22.5455,-1876.23,590.091
-21.9552,-1936.85,590.468
-21.3646,-1997.49,590.724
-20.7738,-2058.15,590.859
-20.1829,-2118.83,590.871
-19.5921,-2179.49,590.763
-19.0014,-2240.14,590.532
-18.4111,-2300.76,590.18
-17.8211,-2361.34,589.708
-17.2317,-2421.86,589.113
-16.6429,-2482.31,588.399
-16.0549,-2542.68,587.564
-15.4678,-2602.96,586.608
-14.8817,-2663.14,585.531
-14.2968,-2723.2,584.335
-13.7131,-2783.13,583.017
-13.1308,-2842.91,581.581
-12.55,-2902.55,580.025
-11.9708,-2962.01,578.351
-11.3933,-3021.3,576.557
-10.8177,-3080.4,574.644
-10.2441,-3139.29,572.615
-9.67253,-3197.97,570.467
-9.10319,-3256.43,568.203
-8.53617,-3314.64,565.821
-7.97159,-3372.6,563.323
-7.40955,-3430.3,560.709
-6.85021,-3487.72,557.98
